addressid,stateprovinceid,city,addressline2,modifieddate,rowguid,postalcode,spatiallocation,addressline1
24490,9,Concord,,2013-11-14 00:00:00,adaa7dd4-58cb-42fa-aea3-d8fc692552d8,94519,E6100000010C4A89B8678F004340CBD6E9AD4D7A5EC0,4817 Clyde St.
24491,79,Walla Walla,,2013-06-10 00:00:00,22717e00-3d79-4285-8b88-85e1f9b989b4,99362,E6100000010C73721F6C3604474002ABFDC152925DC0,6566 Tono Lane
24492,50,Goulburn,,2012-07-13 00:00:00,e8d539ae-224d-457f-aa16-c5bc3d3f525e,2580,E6100000010C236083C9C04941C02E2E1EEECCB06240,7402 Oakgrove Rd
24493,9,Coronado,,2013-11-19 00:00:00,e7a58f5e-4f4b-480c-8d43-c287cf88e28d,92118,E6100000010C0D92C454EC5D404028F06357AC445DC0,9077 Windsor Drive
24494,7,Vancouver,,2014-01-25 00:00:00,483cdbac-e210-4662-b063-426884fbf1ba,V7L 4J4,E6100000010C5283449F05A14840201E47B174BB5EC0,7594 Clearland Circle
24495,14,Newcastle upon Tyne,,2014-01-31 00:00:00,b26af5b9-160d-4436-a386-8679b7b36da4,NT20,E6100000010C168C76C6E17D4B40A50190F4A2C3F9BF,4216 Seaview Ave.
24496,77,South Melbourne,,2012-02-19 00:00:00,7ddb840a-07e2-41ae-89ad-a60dd28a2dbc,3205,E6100000010C7B9E80B34EE442C0343BBBBB9E196240,1060 Mcelroy Court
24497,71,Hobart,,2014-01-14 00:00:00,c2a5d6ed-9374-4b03-8124-35ee25ee3e67,7001,E6100000010CC00BDAC0576C45C07B8915795A756240,30 Sun View Terr.
24498,7,Langford,,2013-11-28 00:00:00,7e022bd2-bb7d-4745-a5fd-e2e4cb74624b,V9,E6100000010CF4F60B7341404840B24D2660EADC5EC0,9129 Shenandoah Dr.
24499,179,Saint-Denis,,2013-12-21 10:09:29.423,90e6741a-cbc7-4f42-ae46-b90b4c5a6771,93400,E6100000010C8949A6F74E7B4840F9796454D9A40240,"24, rue Royale"
24500,79,Puyallup,,2013-08-14 00:00:00,4fcd9e82-fb44-478b-a109-a0ae6c53adf1,98371,E6100000010CF74D3C72B09847401A17770465965EC0,8662 Bailey Rd.
24501,20,Mühlheim,,2013-04-21 00:00:00,67387404-1898-4666-bef1-b0c07246e692,63151,E6100000010C00000000000000000000000000000000,Viktoria-Luise-Platz 232
24502,50,Matraville,,2011-10-14 00:00:00,eb16c180-5d0a-42ea-ac53-65ba78c6b2c5,2036,E6100000010C48DB154B55FB40C0EBF1CC8686E96240,5029 Blue Ridge
24503,9,Grossmont,,2014-05-20 00:00:00,87d61468-3248-4f8f-9b16-169e952732e7,91941,E6100000010C5C03EEE8255C4040C6260ACD44495DC0,6485 Langley Ct.
24504,181,Cergy,,2013-12-21 10:09:29.423,7c15beb2-fc14-4c3c-a1ed-3ea785aa2379,95000,E6100000010CDF562DD5628248406A423F1A01820040,"2, rue Lamarck"
24505,145,Lille,,2013-12-21 10:09:29.423,614e3355-f517-4cb5-ab27-809259ada6c8,59000,E6100000010CBE5C15820F4A49405FE811EB06950840,"34, rue de Maubeuge"
24506,58,Lebanon,,2013-10-27 00:00:00,6d3fcf73-42b5-449c-a4aa-f4483f154cf9,97355,E6100000010CD8551FEF524146409DA796FECFB35EC0,6272 Paraiso Ct.
24507,79,Burien,,2014-01-26 00:00:00,c8c4091c-ab2f-486a-9a8b-698ff52998e9,98168,E6100000010CEAEB06D2E4B947406B7F70C55D915EC0,1694 Rheem Blvd.
24508,9,Downey,,2013-06-27 00:00:00,40381b0a-5544-4953-8efb-59a95fbd88f3,90241,E6100000010CB12D2182EDF5404004ACAAF58A8E5DC0,2721 Alexander Pl.
24509,50,Sydney,,2012-08-10 00:00:00,6aae0e6f-a010-4046-81d4-607f79201e98,1002,E6100000010C210B815DFDEE40C0F5219B91E2ED6240,9956 La Salle St.
24510,179,Pantin,,2013-12-21 10:09:29.423,aa8bfe9b-10f2-4faf-8a1b-d2b603b2e81b,93500,E6100000010C4FACA10EC276484097B9EA2EA6400340,"34, boulevard Tremblay"
24511,9,Lincoln Acres,,2014-05-12 00:00:00,2c94b0f2-e185-4992-8fc6-fb6de31a697e,91950,E6100000010C7287969146584040E3DE2B7259505DC0,5671 Dimaggio Way
24512,9,Beverly Hills,,2013-08-28 00:00:00,bd364a56-7ead-489c-b041-c4566a453fd4,90210,E6100000010C1FFE9472D3104140BAF3A940D7935DC0,6912 Old Oak Drive
24513,14,Peterborough,,2013-09-06 00:00:00,10203ead-e3e3-491e-8181-8b23c094f94f,PB12,E6100000010C3325E22A71534A4063CC91C62F00D0BF,117 Marvello Lane
24514,19,Frankfurt,,2014-04-04 00:00:00,69144835-358b-4f09-ab75-9d6f8a276093,60323,E6100000010C64E2074B2E114940835C9FB44B512140,Marketplatz 5292
24515,70,Saarlouis,,2014-02-02 00:00:00,727be5fe-7056-444f-b1c7-fbba1e87af1a,66740,E6100000010C006291DE47A048402C2FCA2F79FA1A40,Marketplatz 4664
24516,7,Port Hammond,,2014-01-16 00:00:00,462c75eb-949c-4a16-8bdb-7997b0bfe098,V6B 3P7,E6100000010C1CA883C65AA04840E5CA0843FECE5EC0,5071 Stonehedge Dr.
24517,14,Woolston,,2013-09-01 00:00:00,828f1317-6188-4277-b368-a5e4ec6805f4,WA1 4SY,E6100000010C71CEC57953A94A4057EEF9BB032A04C0,3533 Treat Blvd.
24518,9,Chula Vista,,2014-05-07 00:00:00,aad5472a-82d2-4166-9831-de890d113b38,91910,E6100000010CAB471B70E2504040AF3BB91F5D465DC0,8490 Longbrood Way
24519,50,Malabar,,2013-04-25 00:00:00,fccb3744-1887-4f5a-91bb-cdb8f7dea5f7,2036,E6100000010C50C7C343FCF640C091AEFBCDB7E36240,1820 Fox Way
24520,53,Bottrop,,2014-03-15 00:00:00,1666c536-8231-4b75-8a89-fcb5067cda36,46236,E6100000010C3CFE33756AC84940FB7603A98BBD1B40,Zollstr 68
24521,7,Cliffside,,2013-07-01 00:00:00,740467e0-6c2b-40b0-a7b8-bcbb53c47177,V8Y 1L1,E6100000010C554E1646444B4840764394AFF6DD5EC0,1480 Shoenic
24522,143,Metz,,2013-12-21 10:09:29.423,5411c76d-b365-4e3b-b811-31c9fcff6dac,57000,E6100000010CB8845DF86384484093A5D58211B91840,"76, avenue de l´ Union Centrale"
24523,77,South Melbourne,,2012-11-15 00:00:00,5e17de70-86ff-4d89-9274-8faf43f86d60,3205,E6100000010C7B9E80B34EE442C07B51BA3D671C6240,1314 Greenview Court
24524,77,Melbourne,,2013-12-30 00:00:00,553c6c9c-5dc2-49d9-aadd-a462a6498d17,3000,E6100000010C2160CE93DEEC42C0B7DE2ABAF81C6240,5844 Linden Land
24525,9,El Cajon,,2013-04-27 00:00:00,c2f4488b-4f03-49f7-a291-7e7dc296b6a4,92020,E6100000010CAC5CD9BF25614040721957211D405DC0,3783 Steven Circle
24526,9,Oakland,,2013-08-25 00:00:00,36402b45-9457-497b-ab87-0d7cbd49bc3b,94611,E6100000010C559D50C109E74240C69EDCEC5F8E5EC0,3061 Arcadia Pl.
24527,9,La Jolla,,2012-03-27 00:00:00,9551a079-218b-416b-b180-8c9c6a493bc0,92806,E6100000010CAAFEC70A07F1404095E110121B7E5DC0,7974 Seal Way
24528,177,Les Ulis,,2013-12-21 10:09:29.423,33bfbd97-b52c-4c0e-beeb-1ccd9300eda6,91940,E6100000010C05F610BCDF5348404E9D1E5F574F0140,"76, rue de Berri"
24529,9,Grossmont,,2014-03-19 00:00:00,587055d9-e1ba-4013-a15c-6217b678720f,91941,E6100000010C695A1652B2634040E4C8E24C093E5DC0,4851 Flora Ave.
24530,9,Lakewood,,2014-04-11 00:00:00,ca38d257-3f15-48dc-91cb-8c9bb48caa02,90712,E6100000010C0218FBFED8EA40400467C7E4248D5DC0,2674 Ridge Circle
24531,64,Rockhampton,,2013-05-03 00:00:00,67efe314-9293-4f8d-b442-6b16e7a65e0c,4700,E6100000010CBE374B8F186237C01318FF5155D66240,6126 North Sixth Street
24532,9,Los Angeles,,2013-12-08 00:00:00,9820dc4b-bea1-4808-9cf8-6095fee1df0a,90012,E6100000010C4C659637A90241409B6C56513D985DC0,2461 Orangewood Court
24533,7,Victoria,,2013-07-13 00:00:00,270eba9e-2f58-49ea-8c00-ea3de683b1f5,V8V,E6100000010CF88483DCC42E48404FF8901FCDD15EC0,538 Rahn Court
24534,64,Brisbane,,2012-06-29 00:00:00,8f91beae-c891-42a5-98c2-ff46a823752f,4000,E6100000010C90CE7EB9136C3BC047FA6CB3A4236340,4056 Marina Vill Pkwy.
24535,9,Oakland,,2014-05-03 00:00:00,07999c4b-56ab-411b-9b98-7696557f0389,94611,E6100000010C0761210DD9EC424049BE92C9A1945EC0,579 Mepham Dr.
24536,19,Hamburg,,2011-07-29 00:00:00,7f92cf63-4f15-4501-9e11-4ef738557cb3,22001,E6100000010C00000000000000000000000000000000,Reiherweg 5944
24537,9,Los Angeles,,2014-03-28 00:00:00,08daab3f-9e13-4e26-96a5-a4eee8888f94,90012,E6100000010CCD55AD2430004140F8BA30C511925DC0,1566 Eagle Ct.
24538,143,Metz,,2013-12-21 10:09:29.423,1669217a-da28-415a-8aa1-dee3e31f6739,57000,E6100000010CE1BB450C2A904840D0AC175CD9AB1840,"155, avenue Foch"
24539,20,Mühlheim,,2013-04-26 00:00:00,b39d7f81-1ee6-46b9-a596-c525191b2283,63151,E6100000010C00000000000000000000000000000000,Höhenstr 9449
24540,103,Saint Ouen,,2013-12-21 10:09:29.423,597a1ba4-f0c3-420f-b091-23388a984c2a,17490,E6100000010C24AA2A16D3F246409E8B4FDD060DC7BF,"340, boulevard d´Albi"
24541,9,San Carlos,,2013-10-10 00:00:00,c36fd9ca-9fe4-4898-b33f-f2c556bc54cb,94070,E6100000010C1737619042C04240AE51ED674B975EC0,6306 Manila Ave.
24542,50,North Sydney,,2012-08-24 00:00:00,49a166ae-cd23-46ca-8d97-4aab0372391b,2055,E6100000010C25874303A0EF40C0CD814E086AEC6240,1828 Blackburn Ct.
24543,9,Burlingame,,2013-10-23 00:00:00,ebd82eff-f539-4a8b-ba0f-2a45587f74ae,94010,E6100000010C53A357CD85CF42407F7DF22E339B5EC0,7801 Midway Ct.
24544,14,Oxford,,2013-07-22 00:00:00,4612fcbb-a4de-4123-8fb2-76c0926622a3,OX1,E6100000010C45C9957ECBE24940B225BAB16D26F4BF,4295 Bentley St.
24545,64,Hervey Bay,,2014-03-01 00:00:00,99a987ac-bd83-4c95-9480-629e8a653130,4655,E6100000010C55E8277F6D4E39C087DB10AA13166340,2320 Wee Donegal
24546,14,Warrington,,2014-01-01 00:00:00,4db8c6a7-c10f-41d6-9667-68ed4a72e5b5,WA1,E6100000010CF1F2E09A0BAA4A40DCE7D4EC989204C0,3916 Blue Jay Dr.
24547,58,Lebanon,,2013-12-30 00:00:00,4879b9e6-0780-4550-9af6-f3817dc1ffab,97355,E6100000010C7226AB38274C4640A7D206E074BC5EC0,5665 Maywood Lane
24548,50,Silverwater,,2011-09-04 00:00:00,0e15def6-b84e-4de1-9cc7-96cde359320e,2264,E6100000010C307675B6B69140C0439CA9D76CF26240,5021 Rio Grande Drive
24549,9,Bellflower,,2014-05-09 00:00:00,d85a75fc-b8d3-4c79-928a-0fa52d23acfd,90706,E6100000010CDA8B155BF3EB40405A79FB0461935DC0,6692 Black Walnut Court
24550,164,Chatou,,2013-12-21 10:09:29.423,00432294-4ddc-4425-9562-cfc264c8cc0f,78400,E6100000010CA745D7700074484090084CBF9D3D0140,"872, rue Mazagran"
24551,77,South Melbourne,,2013-12-29 00:00:00,cae3274e-c119-49cf-8af7-a11f704c0303,3205,E6100000010C604E3F4A16EB42C0783964FFB81E6240,3857 Mt. Etna
24552,70,Saarlouis,,2014-03-03 00:00:00,08349eca-7dff-419b-9cbd-86485440c59f,66740,E6100000010CBE4683DF6DAF484062A74DB4C3021B40,Rykestr 2614
24553,58,Beaverton,,2012-10-04 00:00:00,a6f317db-835b-4a82-84d7-160ffaf327e1,97005,E6100000010CA3742BA0CBB64640696AEB8C58B35EC0,5477 Limewood Place
24554,178,Colombes,,2013-12-21 10:09:29.423,531db513-2299-47b8-a836-24ff025dc30c,92700,E6100000010C48E0C818F97248400D07EC4DA3FC0140,"6, rue Lafayette"
24555,164,Versailles,,2013-12-21 10:09:29.423,655b74de-4b67-4812-9e0e-c40b42c7660a,78000,E6100000010CA0890B386F6A484022B2DCE0CFEC0040,"7, rue de la Centenaire"
24556,79,Bremerton,,2014-05-03 00:00:00,cca6bd6a-597d-4497-97a3-2e9f950a58b4,98312,E6100000010CC15CD9A70DD2474046FBA6C8DAB85EC0,3315 Providence Dr.
24557,9,San Carlos,,2014-01-09 00:00:00,7eb7499c-bed2-4807-bcc1-3298895bf091,94070,E6100000010CBD6F92EFA8C24240DD71F3A6C59C5EC0,8228 Kinross Dr.
24558,50,Lane Cove,,2012-10-05 00:00:00,8fe5c713-6107-4ded-ba91-aab59d768249,1597,E6100000010C959EAD1E92E940C0E296FAAA44E96240,7267 St. Raphael Drive
24559,9,Burlingame,,2014-01-26 00:00:00,18f1a43e-c534-4ae6-96a7-b9248595c02d,94010,E6100000010C4534E04645C9424045ED2F2BAB8E5EC0,9791 Harvard Court
24560,50,Wollongong,,2014-05-08 00:00:00,ae93c7cd-c8c4-46e6-a696-ab2f318d5c97,2500,E6100000010CD86F2B97343141C04BBAAFDB3CDE6240,205 Choctaw Court
24561,50,Sydney,,2013-01-11 00:00:00,be895f99-f928-4d85-a61f-1a14d15f77b8,1002,E6100000010CDF84A844B9F040C0869053F66EEC6240,7760 Woodbury Pl.
24562,9,San Francisco,,2013-12-01 00:00:00,e83dc733-1571-4939-8a91-ec237fdf8652,94109,E6100000010CC8169FD1A4E74240E2F1DAA72C8F5EC0,2928 Harmony Way
24563,77,Geelong,,2013-11-01 00:00:00,03924dd7-6fd2-4982-9cfc-e64e46311340,3220,E6100000010CF65404A9171943C0882AE26DFD056240,4159 Bayshore Rd.
24564,20,Berlin,,2013-10-16 00:00:00,2c326140-f34f-4a4c-b510-d7d75272f8c0,12311,E6100000010CAAF7A191923D4A405F8608989FC32A40,Kulmer Straße 4636
24565,64,East Brisbane,,2013-08-15 00:00:00,0bb663ee-62ab-44e0-8950-5a03831d983a,4169,E6100000010C46036DD1D2783BC01FCAC6C8B6266340,9815 Marlboro Court
24566,53,Werne,,2013-07-26 00:00:00,3ac042bf-07af-4eb8-9ae4-9393af0332af,59368,E6100000010CBDF7BE18BFE049406E48A8F44D761E40,Galeriestr 6812
24567,64,Townsville,,2012-03-28 00:00:00,9274b0b5-7f80-40d7-b92c-e4b2b8c27ef7,4810,E6100000010C0D814FCC5E4033C0151D360D47526240,5108 Heights Avenue
24568,9,Lakewood,,2014-03-12 00:00:00,a376494e-7fa2-451e-8e22-cebf9cfbe7af,90712,E6100000010C720FFD0C9DEF40405220532EE08A5DC0,2715 Euclid Ave.
24569,9,Newport Beach,,2013-11-07 00:00:00,f681eddd-4651-4da1-8116-61d6b6f75f9d,92625,E6100000010CD62F60C643D140401D83823DBB705DC0,792 Greendell Rd.
24570,50,Springwood,,2013-09-13 00:00:00,0230f4c1-160e-4eea-9cf1-237026e4567b,2777,E6100000010C765FA8DB92D740C0F268B1BC7DD76240,7728 Condor Place
24571,14,London,,2014-03-20 00:00:00,c35da2b6-b03f-4429-ae39-0ccf46729632,SW8 4BG,E6100000010CC48149408AB649408024B3259CBBC2BF,5690 Morgan Territory Rd
24572,79,Port Orchard,,2011-06-08 00:00:00,3719f79b-e6b3-4177-b7ac-4ebbc3dbcd19,98366,E6100000010CE525B674B5C14740AF4CCC2F38AC5EC0,3488 Cook St.
24573,14,London,,2013-08-30 00:00:00,f5758f9e-777c-4fba-bb73-54e7f066dfcf,EC1R 0DU,E6100000010C3DA82EC605C249407D37109CAD34AA3F,8836 First Ave.
24574,9,Novato,,2014-04-14 00:00:00,a619efc6-56b8-4d6b-86fa-767d5896b3e9,94947,E6100000010C4160F466D50D434020B7C6C34CAF5EC0,1820 Payot Court
24575,7,Langford,,2013-12-23 00:00:00,b21783d9-a915-4ff0-b289-bacb652dd425,V9,E6100000010CC2AEAD50DA33484079C2D51A7FDE5EC0,4770 Catalpa Court
24576,50,North Sydney,,2013-08-01 00:00:00,3ecafa96-cc15-467a-a41b-a7d4b11a814e,2055,E6100000010CF44254AD8FE940C0182EFFCB40E26240,8193 Scenic Ct.
24577,58,Beaverton,,2014-06-09 00:00:00,631e367d-a988-4d3c-8308-8c54099ef667,97005,E6100000010CD3C0C00B74BB4640AB180F8A22BF5EC0,3494 Jamie Way
24578,14,Esher-Molesey,,2014-04-18 00:00:00,a05ebd12-1562-4aa5-89e3-6a0253a78a4a,EM15,E6100000010C00000000000000000000000000000000,6557 Artnell Ct.
24579,9,Daly City,,2013-12-03 00:00:00,e879314e-70a5-437a-af7f-18c5bf291f4f,94015,E6100000010C03DB9ECFD0DC42407A62AC39459A5EC0,3356 Eastgate Ave.
24580,178,Colombes,,2013-12-21 10:09:29.423,62968fd0-03f2-4eb1-b51f-a6f03ccb5065,92700,E6100000010CA599BCF4BA7648400D565C897AFE0140,"70, allée des Princes"
24581,79,Edmonds,,2013-09-26 00:00:00,0bb7e084-5b3c-4aa3-a512-e5b49a6a33bb,98020,E6100000010C894AECE014DF4740B10A392FCA9F5EC0,6560 Chaparral Court
24582,50,Wollongong,,2013-12-02 00:00:00,c37f22ed-ab1b-464c-ada0-cda012598cf3,2500,E6100000010C4DE2B9B1933941C062235D828CE36240,5637 Boyd Road
24583,66,Findon,,2014-02-05 00:00:00,5584906c-64b9-4c45-b2ce-92c8a802609f,5023,E6100000010CA792B8ABBA7441C0DBB6B333804E6140,4817 Julpum Loop
24584,9,Glendale,,2014-04-07 00:00:00,942d7b8d-1e91-4bb5-aae9-546e412cb2d4,91203,E6100000010C53B28E7C4D1541405F9A5CCA83925DC0,8055 Corrinne Court
24585,58,Woodburn,,2013-08-27 00:00:00,4e0e1f26-7b16-4363-baf2-ffe607c1af37,97071,E6100000010CB9D20ED6478F4640923E94B99EB15EC0,5416 Thornwood Dr.
24586,9,Colma,,2013-10-28 00:00:00,1ac6f491-a817-4357-b668-bfbeeb46b447,94014,E6100000010C1E263F02D1D74240A79E621CB0A45EC0,93 N. 39th Street
24587,9,Los Angeles,,2013-12-30 00:00:00,a5fabbe8-afcb-433a-8315-0c5f25af941e,90012,E6100000010C2EB6A603DF0E41400D8D9CF7668E5DC0,7165 Foothill Way
24588,179,Bobigny,,2013-12-21 10:09:29.423,22686027-fe07-41b4-a4e9-5e7c4b3de4b2,93000,E6100000010C06C37ED968754840438E19ACE3870340,"646, place du Tertre"
24589,50,Darlinghurst,,2014-04-03 00:00:00,ccc5cf5e-b443-4697-b3de-5a64833a7c6c,2010,E6100000010C29E465F512F640C0111B90C52AEC6240,9526 Baird Court
24590,50,Port Macquarie,,2013-02-17 00:00:00,9c3a5ee7-4847-42db-a0ff-e1e04f9a3689,2444,E6100000010C3E66EDE68C5E3FC06039A1EB291D6340,3904 Piedra Drive
24591,58,Salem,,2013-08-16 00:00:00,46e8054b-c5e5-4143-bf30-e48351851903,97301,E6100000010C17DC19B10B78464003ABCB80E5B55EC0,4815 Lenox Ct.
24592,64,Brisbane,,2013-01-23 00:00:00,39a44887-3d0b-4fbc-85f1-ab396ef284a0,4000,E6100000010CDD3767901B733BC0EDDACC13471D6340,250 Montgomery Ave.
24593,179,Pantin,,2013-12-21 10:09:29.423,378a0b28-c694-421f-a7cb-9e157cd874e2,93500,E6100000010C4696A1496277484067BF356E844A0340,"14, avenue du Port"
24594,14,Oxford,,2013-07-25 00:00:00,5faa9a48-1220-41f6-bc2f-507e6beb1b5b,OX1,E6100000010C1E0FF0DF71E54940E8B611A0E925F4BF,2473 San Rafael
24595,50,Silverwater,,2012-03-20 00:00:00,22333156-4da6-4cdf-948d-066f2807ad7b,2264,E6100000010C73DC079EE58D40C05A0AAC0EE1F36240,6335 Benita Way
24596,7,Oak Bay,,2012-08-15 00:00:00,244030a0-9f0c-4364-affe-67328c0c3540,V8P,E6100000010CC814FD9CF9354840A424FA1A44C95EC0,2385 Dallis Dr.
24597,9,Burbank,,2012-12-11 00:00:00,76092c19-4ceb-4f67-a8e6-3d102bf71129,91502,E6100000010C8DADB4BA35114140E9E3F54D09905DC0,2022 Highridge Court
24598,77,South Melbourne,,2013-09-30 00:00:00,451d9e91-9da3-4d86-8cfe-5ae1233c8712,3205,E6100000010CD2F9353B0EEC42C0E567B9BF2F1F6240,1693 Ohara Avenue
24599,20,Frankfurt am Main,,2014-04-27 00:00:00,b3ace725-b535-4540-9005-c65a10ce6e63,60355,E6100000010C00000000000000000000000000000000,Platz des Landtags 22
24600,14,York,,2012-08-29 00:00:00,eb0f1887-651e-4645-b8ee-c1adbf8bbe52,YO15,E6100000010C6E35E1BB2BFE4A40B65168F18A51F1BF,240 Crowm Court
24601,79,Edmonds,,2014-01-15 00:00:00,2e873014-251c-44db-bd40-bd3618c51855,98020,E6100000010C557DAA3251EB47405AF9A0B1DF9B5EC0,9261 S Royal Links Circle
24602,9,Imperial Beach,,2012-05-25 00:00:00,038f3556-e0cf-472c-83d8-5edf45340a88,91932,E6100000010CE7ED4980414F40400EA6EA0215435DC0,7084 Catanzaro Way
24603,77,Seaford,,2012-08-23 00:00:00,9a22013b-955a-42ec-ad9f-663412b6c9d4,3198,E6100000010C4A977EC11C1143C051E1E55E62266240,5070 Via Alta
24604,64,Townsville,,2014-01-10 00:00:00,aab4f913-e118-42f6-bb76-39c0c3404834,4810,E6100000010CF4C2E0D7D84133C02A98248F90556240,1025 Yosemite Dr.
24605,58,Woodburn,,2014-03-31 00:00:00,5b8f2a2a-bbf4-481d-a6f9-839335f33cf0,97071,E6100000010C5525E31C6B9B46408ED209FB67B25EC0,6871 Bel Air Dr.
24606,64,Rockhampton,,2013-08-11 00:00:00,82c5d20d-eb44-4318-8184-8b22107f3c43,4700,E6100000010C00AB8E4A156B37C0460E539271D36240,4147 Alamo Court
24607,19,Duesseldorf,,2013-10-23 00:00:00,7c16b8c5-d4a1-4a02-b8da-c620dbb43627,40434,E6100000010C00000000000000000000000000000000,Am Kreuz 409
24608,79,Yakima,,2014-05-28 00:00:00,a58670ba-a4c1-482d-a3b0-d25e560f893e,98901,E6100000010C2D2EF344855A4740501D8E43E3105EC0,4989 Ridge Park Dr.
24609,58,Beaverton,,2013-07-19 00:00:00,353fdbbc-aa15-4057-bc7c-012deca8fae5,97005,E6100000010CD255430B84C64640278DF225B4B55EC0,49 Monzeneda Way
24610,9,Beverly Hills,,2014-04-03 00:00:00,1053c47f-93d9-41f3-88f5-42ce355c774f,90210,E6100000010CE110A98E511441404319902B4B8F5DC0,1372 Quartermaster
24611,8,Hof,,2013-10-02 00:00:00,478759ac-2f6b-40c9-b444-0430297145db,95010,E6100000010C4BA96C2A77214940A6A5C8BF81DC2740,Wolfgangstraße 48
24612,9,San Diego,,2014-06-08 00:00:00,97a98190-1a06-4c2a-9b2d-9a33074a47f1,92102,E6100000010C61BA8C6068574040D61D15E9AF4F5DC0,6270 Pinecreek Way
24613,79,Bremerton,,2014-05-23 00:00:00,012db580-1dd5-4bdf-9735-ebd738246074,98312,E6100000010C28B67701A7C44740E68A5BB211AD5EC0,5629 Seagull Court
24614,9,Burlingame,,2014-03-13 00:00:00,a5f1280e-6692-4e47-a685-2e90f41aae70,94010,E6100000010CCA832019A3CC42408B735B30E69F5EC0,7511 Azores Circle
24615,58,Beaverton,,2014-04-11 00:00:00,bac619a6-ac2f-4ce0-a784-b44279048d6d,97005,E6100000010C13603B9246C1464027BCC78F8EA75EC0,717 Westwood Court
24616,9,Chula Vista,,2014-03-06 00:00:00,db963dd0-c6ef-45cf-a0b6-b668d5d2ea64,91910,E6100000010C92B741D78A4D4040A367B1939B4B5DC0,8494 Rollingwood Dr.
24617,164,Versailles,,2013-12-21 10:09:29.423,233a9731-9c68-43c8-a0c9-58e302c9d703,78000,E6100000010C0BA6518A6E6F48400B27C4DB60EC0040,"34, rue des Grands Champs"
24618,79,Ballard,,2013-03-30 00:00:00,c670aff1-8d11-4b14-842c-42528bb5c7cf,98107,E6100000010CC1AFACA4DBD14740B3EE551F71915EC0,3770 Dos Encinas
24619,161,Paris,,2013-12-21 10:09:29.423,ebfcd7de-1a61-4a00-95c2-8334ed73deee,75012,E6100000010CFA29F5072062484095EEC1D3E45D0340,"870, rue de Fontfroide"
24620,9,Downey,,2013-10-27 00:00:00,591c5861-e051-4f73-8089-a98a91674933,90241,E6100000010C99D3C9497EF540402158A1E3E87D5DC0,76 Woodcrest Dr.
24621,70,Frankfurt am Main,,2014-05-14 00:00:00,a43315fe-1284-4649-a023-3b9d35ec992f,60061,E6100000010C00000000000000000000000000000000,Potsdamer Straße 92324
24622,50,North Ryde,,2013-09-08 00:00:00,1895c2c4-ee67-479a-9958-41ef3559674c,2113,E6100000010C8F6CCFE108E840C0D27B2C3780EB6240,6866 Winterberry Ct.
24623,9,Beverly Hills,,2014-04-30 00:00:00,e6a3d4a8-dc97-48e5-8910-f7363c0220ec,90210,E6100000010CD0029AF9B21141408A46E671739E5DC0,7521 Mount Aire Parkway
24624,64,East Brisbane,,2013-10-20 00:00:00,52c41881-2532-4b41-961e-3f5c99699925,4169,E6100000010C46036DD1D2783BC0DC67880ABC256340,91 Yukon St.
24625,9,Coronado,,2013-09-24 00:00:00,9c91520d-49c6-46ff-8a61-ebf9837cc003,92118,E6100000010C7D704FC5D45B4040A757176E2C405DC0,6443 Claudia Dr.
24626,9,Chula Vista,,2012-12-24 00:00:00,2cdedb2b-83c4-4683-96ab-e99f7fcbca2f,91910,E6100000010CEA99E994FC57404096AD0E8E1F3E5DC0,8447 East Lake Court
24627,8,Frankfurt,,2012-01-14 00:00:00,b7587f8f-1322-4a5e-8f8b-531d1d857536,91480,E6100000010C83EE92EF8CD248407D33DA10261E2540,Pappelallee 229
24628,9,Fremont,,2014-01-16 00:00:00,930bce5c-e655-4d36-9d0c-38404f9c5860,94536,E6100000010C3742CA1A02CD4240E595698F40885EC0,7725 Cambelback Pl.
24629,64,Hervey Bay,,2013-08-23 00:00:00,3d9823c7-1546-4563-984e-78599e2dd589,4655,E6100000010C26786DDA825739C087DB10AA13166340,2639 Tono Lane
24630,9,Imperial Beach,,2013-12-13 00:00:00,3aa719cc-16f6-421e-bf39-78c1f5770c18,91932,E6100000010C349F40086B4940406D2801AC54455DC0,2171 H Stagecoach Rd
24631,77,Melbourne,,2014-05-29 00:00:00,c6dd981f-ef6e-4054-a180-184615346b7e,3000,E6100000010CC875A38707E842C04D4038FD5C1E6240,7633 Greenhills Circle
24632,9,Glendale,,2011-11-14 00:00:00,d48a57ce-6f8b-4aad-9200-de8e99f31f80,91203,E6100000010C23BB0EF5EC1741409F7997630E975DC0,7338 Solano Drive
24633,70,Saarlouis,,2013-03-26 00:00:00,5307602b-623a-49e3-9ca1-0841cb60a377,66740,E6100000010CFD90289FBFA94840FA4A076C90F31A40,Pappelallee 666
24634,9,Los Angeles,,2014-01-07 00:00:00,32add197-4e4b-40d4-be59-15b49c3809dc,90012,E6100000010C9E8EEAADA604414021EB1D758A8D5DC0,5202 Shenandoah Dr.
24635,7,Royal Oak,,2014-01-16 00:00:00,af8cb556-74c3-4867-8d81-30d73d699364,V8X,E6100000010C5E736E5F743D4840F4FAF16C57DD5EC0,5243 Harmony Way
24636,70,Berlin,,2013-09-21 00:00:00,2141ed1a-b052-41dd-a5d3-1f22190356f2,12311,E6100000010C00000000000000000000000000000000,Postfach 11 09 99
